Animal_ID,Date,Season,Village,House,Trap,Lat_Convert,Long_Convert(W),Long_Use,Genus_og,Genus_Cytb,Cytb_species,Sex,Age_wt,Weight_g,Length_mm,Tail_mm,Ear_mm,Right_foot_mm,Lactating,Embryos_num,Embryo_length_mm,F_reproduction,Ag_RDT,RDT_Score,U_mL_GP,Positive_GP,U_mL_NP,Positive_NP,IgG_Positive,Positive_AVL,Mean_conc_AVL,Stdev_conc_AVL,Positive_Liver,Mean_conc_Liver,Stdev_conc_Liver,Positive_Lung,Mean_conc_Lung,Stdev_conc_Lung,Positive_Kidney,Mean_conc_Kidney,Stdev_conc_Kidney,Positive_Spleen,Mean_conc_Spleen,Stdev_conc_Spleen,qPCR_Positive
229,10-Jan-19,Dry,Mano-Ngeiya,27,406,8.0876,11.09935,-11.09935,Mastomys,Mastomys,Mastomys natalensis,F,Adult,80.1,31,16,18,24,FALSE,NA,NA,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,63367.73948,740.3618414,TRUE,1598459.375,82820.47395,TRUE,48107.47092,15853.62636,TRUE,19318.62359,168.6253395,TRUE
230,10-Jan-19,Dry,Mano-Ngeiya,26,440,8.0876,11.09935,-11.09935,Mastomys,NA,NA,M,Adult,50,81,46,18,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,10-Jan-19,Dry,Mano-Ngeiya,24,955,8.0876,11.09935,-11.09935,Mastomys,NA,NA,F,Adult,65,230,110,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,10-Jan-19,Dry,Mano-Ngeiya,9,600,8.0876,11.09935,-11.09935,Mastomys,NA,NA,M,Adult,45,120,91,18,23,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,10-Jan-19,Dry,Mano-Ngeiya,13,14,8.0876,11.09935,-11.09935,Mastomys,NA,NA,M,Juvenile,20,150,70,11,31,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,10-Jan-19,Dry,Mano-Ngeiya,11,3,8.0876,11.09935,-11.09935,Mastomys,Mastomys,Mastomys erythroleucus,M,Juvenile,20,141,50,17,21,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,10-Jan-19,Dry,Mano-Ngeiya,17,938,8.0876,11.09935,-11.09935,Mastomys,NA,NA,M,Sub_adult,40,181,131,18,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,15-Jan-19,Dry,Largo,12,59,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,40,257,120,17,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,15-Jan-19,Dry,Largo,16,437,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,38,270,122,18,24,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,15-Jan-19,Dry,Largo,26,465,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Sub_adult,35,244,106,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,15-Jan-19,Dry,Largo,16,197,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Adult,52,286,126,18,24,NA,NA,NA,NA,TRUE,3,24.86012522,FALSE,1160.854561,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,15-Jan-19,Dry,Largo,22,912,8.05131,11.10525,-11.10525,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,25,189,92,15,22,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,15-Jan-19,Dry,Largo,16,428,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,27.2,246,117,18,25,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,15-Jan-19,Dry,Largo,16,977,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Sub_adult,30,260,119,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,15-Jan-19,Dry,Largo,22,903,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Adult,70,290,134,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,15-Jan-19,Dry,Largo,15,854,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Juvenile,20,209,92,17,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,15-Jan-19,Dry,Largo,16,406,8.05131,11.10525,-11.10525,Mastomys,Mastomys,Mastomys natalensis,F,Adult,77,279,123,18,24,FALSE,NA,NA,FALSE,TRUE,1,10.16773073,FALSE,211.669366,TRUE,TRUE,NA,NA,NA,FALSE,1.257367254,0.045389417,TRUE,572.193674,74.66457942,NA,NA,NA,FALSE,0,0,TRUE
246,15-Jan-19,Dry,Largo,31,288,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Adult,80,384,210,25,34,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,15-Jan-19,Dry,Largo,31,329,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Adult,80,399,113,23,34,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,15-Jan-19,Dry,Largo,29,898,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Juvenile,18,193,68,8,18,FALSE,2,4,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,15-Jan-19,Dry,Largo,26,11,8.05131,11.10525,-11.10525,Crocidura,NA,NA,M,Sub_adult,36.4,240,109,18,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,16-Jan-19,Dry,Largo,Jun-31,506,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Adult,80,357,114,25,35,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,16-Jan-19,Dry,Largo,9,996,8.05131,11.10525,-11.10525,Rattus,NA,NA,M,Sub_adult,26,234,122,18,27,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,16-Jan-19,Dry,Largo,31,1020,8.05131,11.10525,-11.10525,Rattus,NA,NA,M,Adult,49,318,159,23,35,NA,NA,NA,NA,FALSE,0,2.627267264,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,16-Jan-19,Dry,Largo,7,902,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,26.2,209,95,15,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,16-Jan-19,Dry,Largo,10,870,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Sub_adult,30.2,248,114,18,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,16-Jan-19,Dry,Largo,31,85,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Adult,56,318,163,23,35,FALSE,NA,NA,FALSE,FALSE,0,2.201214044,FALSE,2.256137066,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,16-Jan-19,Dry,Largo,17,12,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Juvenile,24.2,205,93,17,24,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,16-Jan-19,Dry,Largo,16,844,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,25.3,205,101,18,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,16-Jan-19,Dry,Largo,7,427,8.05131,11.10525,-11.10525,Rattus,NA,NA,M,Sub_adult,35,255,135,19,25,NA,NA,NA,NA,FALSE,0,2.126997971,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,16-Jan-19,Dry,Largo,15,73,8.05131,11.10525,-11.10525,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,39,283,119,17,24,NA,NA,NA,NA,TRUE,4,5.621033221,FALSE,94.32261354,TRUE,TRUE,NA,NA,NA,FALSE,8.390823419,2.243423518,FALSE,12.39245581,5.382757354,FALSE,5.263720682,1.965376494,FALSE,11.26572978,1.428494045,FALSE
260,16-Jan-19,Dry,Largo,16,993,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Juvenile,23.8,239,109,17,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,16-Jan-19,Dry,Largo,17,330,8.05131,11.10525,-11.10525,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,26.3,205,94,17,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,16-Jan-19,Dry,Largo,26,831,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,30.5,240,105,17,23,FALSE,NA,NA,FALSE,FALSE,0,2.413120003,FALSE,16.08427518,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,16-Jan-19,Dry,Largo,1,882,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,26.6,221,98,15,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,25-Jan-19,Dry,Largo,2,924,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Juvenile,25,195,90,15,21,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,25-Jan-19,Dry,Largo,2,924,8.05131,11.10525,-11.10525,Mastomys,NA,NA,M,Sub_adult,26,202,92,15,23,NA,NA,NA,NA,FALSE,0,1.766809274,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,25-Jan-19,Dry,Largo,2,832,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,40,254,114,18,24,FALSE,NA,NA,FALSE,FALSE,0,11.0300318,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,25-Jan-19,Dry,Largo,10,936,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Sub_adult,35.4,274,134,21,31,FALSE,NA,NA,FALSE,FALSE,0,1.077680239,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,25-Jan-19,Dry,Largo,2,941,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,27.5,225,98,16,23,FALSE,5,0.2,TRUE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,25-Jan-19,Dry,Largo,2,411,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Sub_adult,26.8,221,96,17,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,25-Jan-19,Dry,Largo,10,841,8.05131,11.10525,-11.10525,Rattus,NA,NA,F,Adult,58.9,348,183,23,31,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,25-Jan-19,Dry,Largo,8,942,8.05131,11.10525,-11.10525,Mastomys,Mastomys,Mastomys natalensis,F,Juvenile,24.3,233,94,14,22,FALSE,NA,NA,FALSE,TRUE,3,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,4.138974061,0.748947751,FALSE,33.61121981,21.79261499,FALSE,30.81022383,0,FALSE,16.10679209,0.301726876,FALSE
272,26-Jan-19,Dry,Largo,16,428,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Adult,55,269,116,18,24,FALSE,NA,NA,FALSE,FALSE,0,18.14041807,FALSE,40.75266917,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,26-Jan-19,Dry,Largo,7,810,8.05131,11.10525,-11.10525,Rattus,NA,NA,M,Juvenile,22.2,232,129,17,22,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,26-Jan-19,Dry,Largo,2,100,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Juvenile,18,172,78,12,22,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,26-Jan-19,Dry,Largo,2,158,8.05131,11.10525,-11.10525,Mastomys,NA,NA,F,Juvenile,20.1,198,88,16,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,30-Jan-19,Dry,Panguma (vaama),4,946,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Adult,52.2,252,116,18,24,NA,NA,NA,NA,TRUE,4,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,22808.20569,31952.62704,TRUE,996133.057,78319.34719,TRUE,722532.8544,24286.84337,NA,NA,NA,TRUE
277,30-Jan-19,Dry,Panguma (vaama),15,892,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Adult,60.5,266,121,18,25,NA,NA,NA,NA,TRUE,2,1.069390165,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,4.19795025,1.899809229,FALSE,21.13114812,4.391213513,FALSE,54.98695403,7.014989245,NA,NA,NA,FALSE
278,30-Jan-19,Dry,Panguma (vaama),18,154,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,F,Adult,40.5,264,115,18,24,TRUE,NA,NA,FALSE,TRUE,3,1529.023791,TRUE,1623.734926,TRUE,TRUE,FALSE,0,0,FALSE,2.453670011,0.174779399,TRUE,320.8042298,116.2812749,FALSE,17.0142094,0.982323548,NA,NA,NA,TRUE
279,30-Jan-19,Dry,Panguma (vaama),19,288,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,38.8,246,106,18,24,FALSE,9,3,TRUE,TRUE,5,378.4494466,TRUE,53.84141281,TRUE,TRUE,FALSE,2.060925368,0.880470116,TRUE,225115.0138,6908.709656,TRUE,379551.3751,65934.65387,NA,NA,NA,NA,NA,NA,TRUE
280,30-Jan-19,Dry,Panguma (vaama),10,403,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Sub_adult,25.6,213,101,17,23,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,30-Jan-19,Dry,Panguma (vaama),28,888,8.18606667,11.12898,-11.12898,Rattus,NA,NA,M,Sub_adult,35,255,132,21,27,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,30-Jan-19,Dry,Panguma (vaama),28,672,8.18606667,11.12898,-11.12898,Rattus,NA,NA,F,Juvenile,22.5,259,134,21,29,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,30-Jan-19,Dry,Panguma (vaama),28,826,8.18606667,11.12898,-11.12898,Rattus,NA,NA,M,Sub_adult,27.5,258,130,20,29,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,30-Jan-19,Dry,Panguma (vaama),15,65,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,F,Juvenile,25,180,83,14,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,30-Jan-19,Dry,Panguma (vaama),19,912,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Juvenile,23.2,222,105,12,23,NA,NA,NA,NA,FALSE,0,7.632716522,FALSE,9.48752783,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,30-Jan-19,Dry,Panguma (vaama),28,977,8.18606667,11.12898,-11.12898,Rattus,NA,NA,F,Sub_adult,26.2,284,102,17,25,FALSE,NA,NA,FALSE,FALSE,0,1.009271301,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,31-Jan-19,Dry,Panguma (vaama),19,903,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,27.5,207,92,17,23,FALSE,NA,NA,FALSE,TRUE,4,NA,FALSE,4.968331076,FALSE,FALSE,FALSE,9.813024257,0.441619299,TRUE,46551.86537,2029.927548,TRUE,852551.5253,46684.64711,TRUE,304554.4714,6659.790484,TRUE,37667.44066,452.2183744,TRUE
288,31-Jan-19,Dry,Panguma (vaama),28,846,8.18606667,11.12898,-11.12898,Rattus,NA,NA,M,Sub_adult,25.5,254,129,20,29,NA,NA,NA,NA,FALSE,0,2.325569422,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,31-Jan-19,Dry,Panguma (vaama),15,931,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Adult,40.5,257,112,18,24,NA,NA,NA,NA,FALSE,0,1.700406218,FALSE,9.239962783,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,31-Jan-19,Dry,Panguma (vaama),24,853,8.18606667,11.12898,-11.12898,Crocidura,NA,NA,M,Sub_adult,30.2,202,66,7,19,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,31-Jan-19,Dry,Panguma (vaama),10,1013,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,F,Juvenile,22.3,198,95,17,23,FALSE,NA,NA,FALSE,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,31-Jan-19,Dry,Panguma (vaama),11,170,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Adult,70.5,295,129,19,25,NA,NA,NA,NA,FALSE,0,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,31-Jan-19,Dry,Panguma (vaama),2,600,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Adult,60.5,268,118,18,24,NA,NA,NA,NA,FALSE,0,NA,FALSE,5.096195814,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,31-Jan-19,Dry,Panguma (vaama),15,885,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,M,Juvenile,22.5,199,90,17,23,NA,NA,NA,NA,FALSE,0,NA,FALSE,5.223884344,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,31-Jan-19,Dry,Panguma (vaama),15,928,8.18606667,11.12898,-11.12898,Rattus,NA,NA,F,Juvenile,24.4,251,118,20,27,FALSE,NA,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1-Feb-19,Dry,Panguma (vaama),18,193,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Juvenile,15.3,175,80,16,20,NA,NA,NA,NA,FALSE,0,21.7504616,FALSE,67.80578457,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1-Feb-19,Dry,Panguma (vaama),28,887,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,F,Sub_adult,26.4,250,101,20,16,FALSE,NA,NA,FALSE,TRUE,5,NA,NA,NA,NA,NA,FALSE,23.28811276,0.328136326,TRUE,132723.0684,28245.04635,TRUE,502340.554,3729.013635,TRUE,29946.78405,160.8617186,TRUE,249854.4148,7985.496506,TRUE
298,1-Feb-19,Dry,Panguma (vaama),28,988,8.18606667,11.12898,-11.12898,Mastomys,NA,NA,F,Sub_adult,29.4,210,95,17,34,FALSE,NA,NA,FALSE,FALSE,0,10.37763875,FALSE,12.6808684,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,1-Feb-19,Dry,Panguma (vaama),17,107,8.18606667,11.12898,-11.12898,Rattus,NA,NA,F,Sub_adult,32.8,379,179,21,17,FALSE,NA,NA,FALSE,FALSE,0,5.516102086,TRUE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,1-Feb-19,Dry,Panguma (vaama),14,992,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Adult,60.1,282,123,18,24,NA,NA,NA,NA,TRUE,1,2.318932482,FALSE,NA,FALSE,FALSE,FALSE,0,0,FALSE,1.300280509,0.366419056,FALSE,51.38258514,2.389379742,FALSE,47.72336544,4.834141848,TRUE,27.23705665,1.092663902,TRUE
301,1-Feb-19,Dry,Panguma (vaama),19,805,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,40,255,109,18,24,NA,NA,NA,NA,TRUE,2,355.8433578,TRUE,1252.450635,TRUE,TRUE,FALSE,0.502326412,0.308992876,FALSE,142.6676682,25.27252077,FALSE,24.61691964,1.059839149,FALSE,19.81500556,4.983854555,FALSE,7.312071304,0.720312267,FALSE
302,1-Feb-19,Dry,Panguma (vaama),18,971,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,34.7,224,119,17,24,NA,NA,NA,NA,TRUE,2,3.478745773,FALSE,4.067824365,FALSE,FALSE,FALSE,0.283835455,0,NA,NA,NA,TRUE,443444.6058,6238.89286,TRUE,720849.4479,172881.2278,TRUE,233977.9785,7493.054914,TRUE
303,1-Feb-19,Dry,Panguma (vaama),19,854,8.18606667,11.12898,-11.12898,Mastomys,Mastomys,Mastomys natalensis,M,Sub_adult,38.4,283,112,18,24,NA,NA,NA,NA,TRUE,3,3.895302964,FALSE,5.351402015,FALSE,FALSE,FALSE,0,0,FALSE,94.69241286,11.86832153,FALSE,20.54221374,6.219477392,FALSE,56.5732552,0.569126715,FALSE,23.83459218,1.899416527,FALSE
304,13-Feb-19,Dry,Tongola,7,888,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Juvenile,23.5,231,113,18,24,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,13-Feb-19,Dry,Tongola,5,898,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Sub_adult,35.7,248,120,18,24,FALSE,NA,NA,FALSE,FALSE,0,2.909114457,FALSE,8.992072808,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,13-Feb-19,Dry,Tongola,1,1000,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,M,Adult,70.5,262,123,18,24,NA,NA,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,13-Feb-19,Dry,Tongola,5,958,8.21101667,11.0509,-11.0509,Mastomys,NA,NA,F,Adult,41.3,213,113,18,24,FALSE,NA,NA,FALSE,TRUE,4,5.494053348,FALSE,3.808563817,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,13-Feb-19,Dry,Tongola,5,939,8.21101667,11.0509,-11.0509,Mastomys,Mastomys,Mastomys natalensis,F,Adult,49,255,120,17,23,FALSE,NA,NA,FALSE,FALSE,0,6.7662045,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
